count,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,datetime,date,year,month,day,hour
1924,27.2,80,2.3,1870,23.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-13 21:00:00,2018-07-13,2018,7,13,21
1879,26.7,82,1.3,1725,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-13 22:00:00,2018-07-13,2018,7,13,22
1439,26.2,84,1.0,1646,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-13 23:00:00,2018-07-13,2018,7,13,23
1169,25.7,85,0.4,1519,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 00:00:00,2018-07-14,2018,7,14,0
1062,25.4,85,1.4,1663,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 01:00:00,2018-07-14,2018,7,14,1
783,25.3,85,1.7,1594,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 02:00:00,2018-07-14,2018,7,14,2
545,25.2,83,1.1,1835,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 03:00:00,2018-07-14,2018,7,14,3
307,25.1,82,1.5,1336,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 04:00:00,2018-07-14,2018,7,14,4
266,24.8,86,1.6,1170,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 05:00:00,2018-07-14,2018,7,14,5
356,24.6,86,0.4,1119,22.0,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 06:00:00,2018-07-14,2018,7,14,6
537,24.9,81,0.3,1289,21.4,0.24,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 07:00:00,2018-07-14,2018,7,14,7
787,26.1,74,0.7,1254,21.0,0.87,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 08:00:00,2018-07-14,2018,7,14,8
909,27.0,70,1.1,1393,21.0,1.15,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 09:00:00,2018-07-14,2018,7,14,9
910,27.8,68,2.1,1490,21.3,1.29,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 10:00:00,2018-07-14,2018,7,14,10
945,29.0,65,2.0,1642,21.7,2.22,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 11:00:00,2018-07-14,2018,7,14,11
1039,30.2,58,2.3,1359,21.0,2.64,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 12:00:00,2018-07-14,2018,7,14,12
1078,30.7,59,2.3,1534,21.7,2.67,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 13:00:00,2018-07-14,2018,7,14,13
1038,30.7,59,2.9,1612,21.7,2.05,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 14:00:00,2018-07-14,2018,7,14,14
1058,31.1,59,2.3,1929,22.1,2.34,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 15:00:00,2018-07-14,2018,7,14,15
1177,31.7,55,2.3,1895,21.5,2.16,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 16:00:00,2018-07-14,2018,7,14,16
1433,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 17:00:00,2018-07-14,2018,7,14,17
1624,31.1,55,2.2,1897,20.9,1.05,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 18:00:00,2018-07-14,2018,7,14,18
1797,30.4,59,2.4,1972,21.4,0.69,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 19:00:00,2018-07-14,2018,7,14,19
2023,29.2,63,1.7,1988,21.4,0.1,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 20:00:00,2018-07-14,2018,7,14,20
2011,28.2,64,2.8,2000,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 21:00:00,2018-07-14,2018,7,14,21
1682,27.6,70,2.7,1994,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 22:00:00,2018-07-14,2018,7,14,22
1278,26.6,80,2.0,1527,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-14 23:00:00,2018-07-14,2018,7,14,23
1143,26.0,82,1.9,1674,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 00:00:00,2018-07-15,2018,7,15,0
868,25.5,83,2.3,1576,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 01:00:00,2018-07-15,2018,7,15,1
632,25.1,85,1.1,1379,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 02:00:00,2018-07-15,2018,7,15,2
443,24.8,86,0.2,1354,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 03:00:00,2018-07-15,2018,7,15,3
278,24.6,86,0.1,1358,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 04:00:00,2018-07-15,2018,7,15,4
223,24.5,85,0.7,1345,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 05:00:00,2018-07-15,2018,7,15,5
292,24.8,83,0.2,1534,21.7,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 06:00:00,2018-07-15,2018,7,15,6
402,25.2,80,0.2,1551,21.4,0.18,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 07:00:00,2018-07-15,2018,7,15,7
613,26.2,75,0.9,1560,21.4,0.77,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 08:00:00,2018-07-15,2018,7,15,8
715,27.0,71,1.0,1518,21.2,0.97,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 09:00:00,2018-07-15,2018,7,15,9
701,28.5,66,1.7,1319,21.5,1.83,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 10:00:00,2018-07-15,2018,7,15,10
712,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 11:00:00,2018-07-15,2018,7,15,11
803,30.1,58,1.6,1491,20.9,2.15,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 12:00:00,2018-07-15,2018,7,15,12
810,31.4,53,3.2,1695,20.6,3.28,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 13:00:00,2018-07-15,2018,7,15,13
822,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 14:00:00,2018-07-15,2018,7,15,14
946,32.9,49,2.6,1631,20.7,2.81,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 15:00:00,2018-07-15,2018,7,15,15
1125,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 16:00:00,2018-07-15,2018,7,15,16
1247,32.7,52,3.0,1872,21.5,1.96,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 17:00:00,2018-07-15,2018,7,15,17
1466,32.2,55,2.4,1769,22.0,1.28,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 18:00:00,2018-07-15,2018,7,15,18
1847,31.2,62,2.1,1852,23.0,0.63,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 19:00:00,2018-07-15,2018,7,15,19
2058,29.2,72,2.1,1932,23.6,0.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 20:00:00,2018-07-15,2018,7,15,20
1924,28.1,74,3.1,1840,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 21:00:00,2018-07-15,2018,7,15,21
1607,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 22:00:00,2018-07-15,2018,7,15,22
1113,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-15 23:00:00,2018-07-15,2018,7,15,23
732,26.5,81,0.9,1650,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 00:00:00,2018-07-16,2018,7,16,0
498,25.9,83,1.3,1520,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 01:00:00,2018-07-16,2018,7,16,1
469,25.4,84,0.6,1340,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 02:00:00,2018-07-16,2018,7,16,2
276,25.1,85,0.7,1507,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 03:00:00,2018-07-16,2018,7,16,3
211,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 04:00:00,2018-07-16,2018,7,16,4
324,24.3,85,1.0,1496,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 05:00:00,2018-07-16,2018,7,16,5
703,24.0,85,0.9,1569,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 06:00:00,2018-07-16,2018,7,16,6
1344,24.5,73,0.9,1901,19.3,0.36,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 07:00:00,2018-07-16,2018,7,16,7
1935,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 08:00:00,2018-07-16,2018,7,16,8
1014,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 09:00:00,2018-07-16,2018,7,16,9
678,29.8,54,1.8,1737,19.4,2.34,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 10:00:00,2018-07-16,2018,7,16,10
688,31.5,51,2.1,1498,20.1,2.83,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 11:00:00,2018-07-16,2018,7,16,11
719,32.4,49,2.0,1844,20.3,3.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 12:00:00,2018-07-16,2018,7,16,12
727,33.0,51,2.5,1100,21.5,3.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 13:00:00,2018-07-16,2018,7,16,13
691,33.7,45,2.5,1843,20.1,3.23,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 14:00:00,2018-07-16,2018,7,16,14
745,33.4,44,3.1,1928,19.4,2.95,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 15:00:00,2018-07-16,2018,7,16,15
818,33.3,46,3.1,1914,20.1,2.51,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 16:00:00,2018-07-16,2018,7,16,16
1425,33.0,46,3.1,1926,19.8,1.89,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 17:00:00,2018-07-16,2018,7,16,17
2636,32.3,47,3.0,1961,19.5,1.26,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 18:00:00,2018-07-16,2018,7,16,18
2368,31.2,52,2.4,1990,20.1,0.57,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 19:00:00,2018-07-16,2018,7,16,19
2362,29.3,58,2.4,2000,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 20:00:00,2018-07-16,2018,7,16,20
2241,28.0,64,1.5,2000,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 21:00:00,2018-07-16,2018,7,16,21
1934,27.2,69,1.7,2000,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 22:00:00,2018-07-16,2018,7,16,22
1285,26.6,75,1.5,1996,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-16 23:00:00,2018-07-16,2018,7,16,23
1003,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 00:00:00,2018-07-17,2018,7,17,0
692,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 01:00:00,2018-07-17,2018,7,17,1
497,25.3,78,1.0,2000,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 02:00:00,2018-07-17,2018,7,17,2
372,24.8,80,1.0,1988,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 03:00:00,2018-07-17,2018,7,17,3
222,24.4,80,1.0,1112,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 04:00:00,2018-07-17,2018,7,17,4
372,24.1,81,0.9,1646,20.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 05:00:00,2018-07-17,2018,7,17,5
713,24.0,81,0.9,1271,20.5,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 06:00:00,2018-07-17,2018,7,17,6
1356,24.4,75,1.0,841,19.6,0.35,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 07:00:00,2018-07-17,2018,7,17,7
1955,25.8,69,0.8,969,19.6,1.06,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 08:00:00,2018-07-17,2018,7,17,8
1031,27.5,60,2.2,1252,19.0,1.59,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 09:00:00,2018-07-17,2018,7,17,9
719,29.2,55,1.6,1404,19.2,2.36,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 10:00:00,2018-07-17,2018,7,17,10
797,30.4,53,1.8,1359,19.7,2.74,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 11:00:00,2018-07-17,2018,7,17,11
803,30.8,57,2.3,940,21.2,2.52,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 12:00:00,2018-07-17,2018,7,17,12
763,31.1,53,3.2,1162,20.3,2.63,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 13:00:00,2018-07-17,2018,7,17,13
786,31.8,49,3.5,1429,19.7,2.93,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 14:00:00,2018-07-17,2018,7,17,14
878,31.9,51,3.3,1465,20.4,3.01,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 15:00:00,2018-07-17,2018,7,17,15
1062,32.0,51,2.4,1402,20.5,2.55,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 16:00:00,2018-07-17,2018,7,17,16
1591,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 17:00:00,2018-07-17,2018,7,17,17
2770,31.3,55,2.5,1550,21.1,1.2,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 18:00:00,2018-07-17,2018,7,17,18
2326,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 19:00:00,2018-07-17,2018,7,17,19
2174,28.9,64,1.7,1567,21.3,0.1,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 20:00:00,2018-07-17,2018,7,17,20
2273,27.9,69,1.9,1194,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 21:00:00,2018-07-17,2018,7,17,21
1940,27.2,70,1.9,1110,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 22:00:00,2018-07-17,2018,7,17,22
1340,26.6,76,1.6,936,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-17 23:00:00,2018-07-17,2018,7,17,23
1002,26.2,79,0.7,850,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 00:00:00,2018-07-18,2018,7,18,0
741,25.7,80,0.2,805,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 01:00:00,2018-07-18,2018,7,18,1
526,25.2,82,0.4,791,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 02:00:00,2018-07-18,2018,7,18,2
381,24.7,84,0.7,694,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 03:00:00,2018-07-18,2018,7,18,3
266,24.3,83,0.7,621,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 04:00:00,2018-07-18,2018,7,18,4
327,23.9,83,0.4,780,20.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 05:00:00,2018-07-18,2018,7,18,5
695,23.7,83,0.1,713,20.6,0.03,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 06:00:00,2018-07-18,2018,7,18,6
1308,24.2,74,0.7,656,19.2,0.35,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 07:00:00,2018-07-18,2018,7,18,7
1944,25.8,71,0.4,760,20.1,0.93,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 08:00:00,2018-07-18,2018,7,18,8
982,27.2,59,0.4,948,18.4,1.18,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 09:00:00,2018-07-18,2018,7,18,9
722,28.9,61,1.5,941,20.6,2.04,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 10:00:00,2018-07-18,2018,7,18,10
701,30.2,53,2.2,1143,19.5,2.77,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 11:00:00,2018-07-18,2018,7,18,11
780,31.2,51,2.0,1101,19.8,2.96,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 12:00:00,2018-07-18,2018,7,18,12
778,32.1,51,2.3,776,20.6,2.96,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 13:00:00,2018-07-18,2018,7,18,13
762,32.7,49,1.5,765,20.5,2.62,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 14:00:00,2018-07-18,2018,7,18,14
776,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 15:00:00,2018-07-18,2018,7,18,15
912,33.1,42,2.9,1712,18.4,2.52,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 16:00:00,2018-07-18,2018,7,18,16
1596,32.6,46,2.8,1560,19.4,1.95,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 17:00:00,2018-07-18,2018,7,18,17
2692,32.0,50,2.6,1374,20.2,1.25,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 18:00:00,2018-07-18,2018,7,18,18
2281,30.6,54,2.8,1531,20.2,0.59,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 19:00:00,2018-07-18,2018,7,18,19
2202,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 20:00:00,2018-07-18,2018,7,18,20
2188,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 21:00:00,2018-07-18,2018,7,18,21
1980,27.2,73,1.5,1005,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 22:00:00,2018-07-18,2018,7,18,22
1354,26.4,76,0.6,959,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-18 23:00:00,2018-07-18,2018,7,18,23
1068,25.9,76,1.3,984,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 00:00:00,2018-07-19,2018,7,19,0
824,25.4,79,0.8,924,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 01:00:00,2018-07-19,2018,7,19,1
591,24.8,80,1.5,888,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 02:00:00,2018-07-19,2018,7,19,2
393,24.4,85,0.6,678,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 03:00:00,2018-07-19,2018,7,19,3
231,24.0,87,0.9,582,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 04:00:00,2018-07-19,2018,7,19,4
329,23.6,88,0.2,604,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 05:00:00,2018-07-19,2018,7,19,5
672,23.3,83,0.2,875,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 06:00:00,2018-07-19,2018,7,19,6
1315,23.6,75,0.9,856,18.9,0.36,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 07:00:00,2018-07-19,2018,7,19,7
1993,25.5,65,0.9,833,18.4,1.1,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 08:00:00,2018-07-19,2018,7,19,8
985,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 09:00:00,2018-07-19,2018,7,19,9
695,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 10:00:00,2018-07-19,2018,7,19,10
687,30.7,48,1.6,1705,18.4,2.92,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 11:00:00,2018-07-19,2018,7,19,11
828,31.7,42,2.6,1868,17.2,3.23,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 12:00:00,2018-07-19,2018,7,19,12
798,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 13:00:00,2018-07-19,2018,7,19,13
722,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 14:00:00,2018-07-19,2018,7,19,14
827,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 15:00:00,2018-07-19,2018,7,19,15
1017,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 16:00:00,2018-07-19,2018,7,19,16
1536,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 17:00:00,2018-07-19,2018,7,19,17
2640,33.0,51,2.4,1566,21.5,1.23,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 18:00:00,2018-07-19,2018,7,19,18
2245,31.6,58,2.3,1556,22.3,0.56,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 19:00:00,2018-07-19,2018,7,19,19
2114,29.8,62,2.9,1931,21.7,0.08,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 20:00:00,2018-07-19,2018,7,19,20
2122,28.8,69,2.4,1619,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 21:00:00,2018-07-19,2018,7,19,21
1870,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 22:00:00,2018-07-19,2018,7,19,22
1318,27.2,78,1.9,1601,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-19 23:00:00,2018-07-19,2018,7,19,23
1041,26.7,80,1.4,1465,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 00:00:00,2018-07-20,2018,7,20,0
773,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 01:00:00,2018-07-20,2018,7,20,1
557,25.7,84,0.1,1293,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 02:00:00,2018-07-20,2018,7,20,2
428,25.4,84,0.9,1174,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 03:00:00,2018-07-20,2018,7,20,3
267,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 04:00:00,2018-07-20,2018,7,20,4
327,24.9,83,0.3,1207,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 05:00:00,2018-07-20,2018,7,20,5
672,24.6,82,0.2,1157,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 06:00:00,2018-07-20,2018,7,20,6
1251,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 07:00:00,2018-07-20,2018,7,20,7
1896,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 08:00:00,2018-07-20,2018,7,20,8
1029,28.4,65,1.2,806,21.1,1.69,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 09:00:00,2018-07-20,2018,7,20,9
641,29.8,59,1.2,973,20.9,2.32,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 10:00:00,2018-07-20,2018,7,20,10
791,31.6,54,1.3,990,21.1,2.84,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 11:00:00,2018-07-20,2018,7,20,11
822,32.6,51,2.1,800,21.1,3.21,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 12:00:00,2018-07-20,2018,7,20,12
805,32.4,54,2.4,708,21.8,2.5,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 13:00:00,2018-07-20,2018,7,20,13
741,33.4,52,2.7,685,22.1,2.67,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 14:00:00,2018-07-20,2018,7,20,14
794,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 15:00:00,2018-07-20,2018,7,20,15
928,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 16:00:00,2018-07-20,2018,7,20,16
1468,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 17:00:00,2018-07-20,2018,7,20,17
2419,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 18:00:00,2018-07-20,2018,7,20,18
2084,32.9,44,2.0,1985,19.0,0.59,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 19:00:00,2018-07-20,2018,7,20,19
1888,30.9,51,2.2,2000,19.5,0.07,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 20:00:00,2018-07-20,2018,7,20,20
1869,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 21:00:00,2018-07-20,2018,7,20,21
1782,28.8,65,1.3,1988,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 22:00:00,2018-07-20,2018,7,20,22
1426,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-20 23:00:00,2018-07-20,2018,7,20,23
1132,27.5,73,1.1,1834,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 00:00:00,2018-07-21,2018,7,21,0
945,27.0,74,1.1,1833,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 01:00:00,2018-07-21,2018,7,21,1
684,26.4,72,0.2,1766,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 02:00:00,2018-07-21,2018,7,21,2
477,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 03:00:00,2018-07-21,2018,7,21,3
347,25.6,77,1.2,1203,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 04:00:00,2018-07-21,2018,7,21,4
292,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 05:00:00,2018-07-21,2018,7,21,5
381,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 06:00:00,2018-07-21,2018,7,21,6
491,25.3,71,0.4,1226,19.6,0.34,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 07:00:00,2018-07-21,2018,7,21,7
720,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 08:00:00,2018-07-21,2018,7,21,8
729,29.6,57,0.9,977,20.1,1.71,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 09:00:00,2018-07-21,2018,7,21,9
699,31.4,51,1.1,847,20.0,2.32,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 10:00:00,2018-07-21,2018,7,21,10
676,32.9,45,2.1,1020,19.3,2.72,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 11:00:00,2018-07-21,2018,7,21,11
735,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 12:00:00,2018-07-21,2018,7,21,12
727,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 13:00:00,2018-07-21,2018,7,21,13
682,36.3,34,1.3,1493,17.9,3.17,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 14:00:00,2018-07-21,2018,7,21,14
785,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,Summer,No Holiday,Yes,2018-07-21 15:00:00,2018-07-21,2018,7,21,15
